"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",110.298252598918,0.0559568992771165,0.0495546466034355,1.1291958093237,0.25881524117109,0.999963957854195
"ENSG00000238009.6",14.5475443106928,-0.164908651266575,0.13826339054394,-1.19271378068923,0.232981486712286,0.999963957854195
"ENSG00000233750.3",112.804263696997,-0.11521486127597,0.103617113904802,-1.11192887867755,0.266168730863964,0.999963957854195
"ENSG00000268903.1",3360.68162425647,-0.0164686160959677,0.0741165429452404,-0.222198924039607,0.824159031675197,0.999963957854195
"ENSG00000269981.1",1841.33673904357,-0.010821343452701,0.0713142763109895,-0.151741614897849,0.879390733260719,0.999963957854195
"ENSG00000239906.1",77.8390262643491,0.0940004499370026,0.0841288871245667,1.11733856407514,0.263849592514326,0.999963957854195
"ENSG00000241860.6",61.4509305212421,0.110878144674988,0.0782526169484387,1.41692570803154,0.156504649344072,0.999963957854195
"ENSG00000279928.2",7.08832775684807,-0.11770362876061,0.135489038526382,-0.868731744211843,0.384993874194591,0.999963957854195
"ENSG00000279457.4",211.056047280483,0.0335290191201888,0.0460888610185164,0.727486389969983,0.466928049739739,0.999963957854195
"ENSG00000228463.9",132.93448213018,0.00635927618983249,0.0998475193236483,0.063689876653013,0.949217165642601,0.999963957854195
"ENSG00000237094.11",39.7552466016656,0.0694927838865049,0.0719070190035131,0.966425598634672,0.333831259910637,0.999963957854195
"ENSG00000250575.1",26.0270615574538,-0.0411663915882249,0.128213904082557,-0.321075876152387,0.748152891280379,0.999963957854195
"ENSG00000225972.1",423.702231040114,0.435312422248605,0.14474020819391,3.00754315390656,0.00263368728851603,0.146928938758771
"ENSG00000225630.1",2051.39948592772,-0.186224629395557,0.0796685436923177,-2.33749257567406,0.0194135865303748,0.509587563604649
"ENSG00000237973.1",941.357703930857,-0.0512324064125415,0.0908906383821602,-0.563670883211634,0.572978136635236,0.999963957854195
"ENSG00000229344.1",145.565830849362,-0.186933648615809,0.106592491675015,-1.75372247780586,0.0794780720386296,0.897112708022785
"ENSG00000240409.1",18.8091082438931,0.0111378028873007,0.10254977260232,0.108608752654111,0.913512818211823,0.999963957854195
"ENSG00000248527.1",9850.51423230721,0.0559076097185026,0.0692493316404426,0.807337896180528,0.419471836381233,0.999963957854195
"ENSG00000198744.5",132.819567099845,-0.115975569834744,0.110227350133863,-1.05214876066512,0.29273130374577,0.999963957854195
"ENSG00000228327.3",420.347618636272,0.111243097678668,0.0642466073432042,1.73150151080211,0.0833623556560554,0.907405332937743
"ENSG00000237491.8",17.9225810690929,0.0203163277074066,0.0634411137384347,0.320239140049938,0.748787054733322,0.999963957854195
"ENSG00000230092.7",8.41083073562905,0.000126329521467587,0.0735057308896616,0.00171863499537497,0.99862872834659,0.999963957854195
"ENSG00000228794.8",239.393785088193,-0.0233439810081378,0.0610921038467491,-0.382111263784541,0.702378837329003,0.999963957854195
"ENSG00000225880.5",52.4335079342104,0.0558924174966336,0.0676751755793703,0.825892463789506,0.40886509600611,0.999963957854195
"ENSG00000187634.11",6.37189434497822,-0.00148361206682168,0.0999920507744665,-0.0148373001186663,0.988161981660606,0.999963957854195
"ENSG00000188976.10",1174.01444150787,-0.0159852008196646,0.0409568766197472,-0.390293453479736,0.696319563597002,0.999963957854195
"ENSG00000187961.13",335.351807142473,0.0483071650990507,0.0557073092645909,0.867160265623456,0.385854203921749,0.999963957854195
"ENSG00000187583.10",40.6743267120876,0.00792915677524908,0.0591451146713622,0.134062750901865,0.89335295416643,0.999963957854195
"ENSG00000187642.9",43.3887234949459,-0.090266992297349,0.135635905901824,-0.665509561772576,0.505724629840841,0.999963957854195
"ENSG00000272512.1",14.2393992303016,0.138951451520731,0.150335587106452,0.924275177921377,0.355343062929647,0.999963957854195
"ENSG00000188290.10",107.777023369783,0.107529158615447,0.142223835646407,0.756055819523693,0.449615729261689,0.999963957854195
"ENSG00000187608.8",1521.04794649188,0.115815516254015,0.112405931247416,1.03033278554576,0.302853813653954,0.999963957854195
"ENSG00000188157.14",169.27039385,-0.0691307307924968,0.0752793638206205,-0.9183224629425,0.358450070541442,0.999963957854195
"ENSG00000217801.9",22.1325882587209,0.0609438615981677,0.0730471973104059,0.834308006906733,0.404107441021402,0.999963957854195
"ENSG00000131591.17",401.117511101889,0.0125090387755421,0.0569376470761309,0.219697149740248,0.82610702461656,0.999963957854195
"ENSG00000223823.1",10.6199099800524,-0.0282815094605336,0.131840445859128,-0.214513150924508,0.830146912693434,0.999963957854195
"ENSG00000186891.13",415.398392932182,-0.00778350616297389,0.109108119880839,-0.0713375518840808,0.943129109264819,0.999963957854195
"ENSG00000186827.10",300.698497318734,0.0526004128215648,0.106365642372123,0.494524469071894,0.620935829849991,0.999963957854195
"ENSG00000078808.16",3778.56956799156,-0.0178639354583918,0.0236519064836901,-0.75528522280901,0.450077863236273,0.999963957854195
"ENSG00000176022.4",361.101888691753,-0.0748838218834333,0.0609007620847577,-1.22960402004847,0.218845423907996,0.999963957854195
"ENSG00000184163.3",29.0662358713142,-0.051113656074684,0.0675991881922958,-0.756128253038833,0.449572304050641,0.999963957854195
"ENSG00000260179.1",17.8307707179554,-0.0162441102022359,0.0818710280239751,-0.198410971430321,0.842723534122461,0.999963957854195
"ENSG00000160087.20",1673.13366697519,-0.0439405780010922,0.0463692648619271,-0.947622916428224,0.343321455512512,0.999963957854195
"ENSG00000230415.1",9.75608869160485,0.055894080359892,0.0833641869293109,0.67048072342249,0.502551390732194,0.999963957854195
"ENSG00000162572.20",184.893630173966,-0.00777820987140343,0.0731293512291155,-0.106362353017931,0.915294861535142,0.999963957854195
"ENSG00000131584.18",2017.27363670241,4.38997606599919e-05,0.0415643998256998,0.00105618656456211,0.999157285203487,0.999963957854195
"ENSG00000169972.11",274.597906523715,-0.0245893307152028,0.0396230209095051,-0.620581928151373,0.534874733238254,0.999963957854195
"ENSG00000127054.20",3029.9011847339,-0.0143143078405878,0.0324668229947932,-0.440890315719633,0.659292404935239,0.999963957854195
"ENSG00000240731.1",33.7807741866173,-0.00749668705809034,0.0506539112810917,-0.147998187474394,0.882344198676409,0.999963957854195
"ENSG00000224051.6",1024.19640410407,-0.0695426416135778,0.0580560788462845,-1.19785288630509,0.230974294060625,0.999963957854195
"ENSG00000169962.4",93.5900040539984,-0.0365636232885527,0.0527567396629878,-0.693060706975499,0.488271455032342,0.999963957854195
"ENSG00000107404.19",968.450745089162,-0.0107858359486758,0.037996308606111,-0.283865363356404,0.776513561091271,0.999963957854195
"ENSG00000162576.16",90.2682617046393,-0.064158129890826,0.0720968656532252,-0.889887921056329,0.373526070403056,0.999963957854195
"ENSG00000175756.13",3113.74088300111,-0.0461643643469097,0.0516821177362952,-0.893236700989316,0.371730427798781,0.999963957854195
"ENSG00000221978.11",3779.17474483553,0.00880288885694351,0.0266015208617663,0.330916751064248,0.740707368640838,0.999963957854195
"ENSG00000224870.6",402.123430462001,-0.0144937182096207,0.0432910863646585,-0.334796823704866,0.737778356700645,0.999963957854195
"ENSG00000242485.5",919.595031547041,-0.0170721897001695,0.0284898474606926,-0.599237666109796,0.549014408476985,0.999963957854195
"ENSG00000272455.1",51.9422740765808,-0.0939538201846262,0.0797911960630517,-1.17749607501037,0.238997563210089,0.999963957854195
"ENSG00000235098.8",7.9984955442736,-0.362823830585317,0.123940850887588,-2.92739502744249,0.00341814426126431,0.175986100937279
"ENSG00000179403.11",25.7838798691156,-0.189108075922295,0.0948770049915999,-1.99319187972932,0.0462404399568686,0.75520861291514
"ENSG00000215915.9",21.3994192353807,0.00443297968339994,0.0819746789245669,0.054077426609736,0.956873476881697,0.999963957854195
"ENSG00000160072.19",652.587923910739,0.0375107771031526,0.0613507115191909,0.611415518651629,0.540924531475503,0.999963957854195
"ENSG00000197785.13",427.296818553574,-0.00985552544271955,0.0507625758350842,-0.194149435496297,0.846058874057997,0.999963957854195
"ENSG00000205090.8",24.2774535211619,-0.0874888133574472,0.0980099000395452,-0.892652816931219,0.372043125184995,0.999963957854195
"ENSG00000160075.11",5013.83839580559,-0.0514076464129611,0.0385895799447188,-1.3321639283611,0.182806326960122,0.999963957854195
"ENSG00000215014.4",12.9996623233606,-0.0341049170471569,0.0763810251882516,-0.446510333726218,0.655228649747372,0.999963957854195
"ENSG00000228594.3",122.914432996035,-0.0898378451102323,0.0537178428725382,-1.67240232120638,0.0944450147010249,0.918060051025667
"ENSG00000272106.1",130.162328167047,-0.0523610311888521,0.0370521942338117,-1.41316951051364,0.157605889011486,0.999963957854195
"ENSG00000197530.12",1983.89339409724,0.01334740035348,0.0531546302450485,0.251105130295273,0.801732829557714,0.999963957854195
"ENSG00000189409.13",30.0495701213626,0.0818058414176946,0.129043922290676,0.633937964419773,0.526121308201045,0.999963957854195
"ENSG00000248333.8",1694.15843892158,0.0103869845195345,0.0325337521035184,0.319267955521526,0.749523329914417,0.999963957854195
"ENSG00000189339.11",2598.13958936929,0.0196480341473332,0.0392912054787321,0.500061881735049,0.617031505299544,0.999963957854195
"ENSG00000269737.2",75.274745317943,0.0965863292950019,0.0768253101696541,1.2572201671781,0.208673922563412,0.999963957854195
"ENSG00000215914.4",26.9154705437751,-0.0674238616462881,0.161656084498705,-0.417082115129593,0.676618346198525,0.999963957854195
"ENSG00000008128.22",1296.77030317734,0.0217867880056274,0.0370667427173544,0.587771851758287,0.556685439988646,0.999963957854195
"ENSG00000227775.3",256.975992831702,0.0756024287109816,0.06602192881276,1.14511087559093,0.252163230914922,0.999963957854195
"ENSG00000215790.6",152.464193642349,0.011457359086213,0.0434389589272829,0.26375768133377,0.791966645495213,0.999963957854195
"ENSG00000008130.15",15987.6184157632,0.00105401877841661,0.0591231663920154,0.017827508956945,0.985776459270801,0.999963957854195
"ENSG00000078369.17",15262.7656014754,-0.0171250007399956,0.0266867810502132,-0.641703497614555,0.521065717830382,0.999963957854195
"ENSG00000231050.1",7.94205995528193,0.0171010008139848,0.0898763447572838,0.19027254457407,0.849095566879566,0.999963957854195
"ENSG00000169885.9",12.1310167579459,-0.0682761217965446,0.126126412842212,-0.541330877949888,0.588279541080736,0.999963957854195
"ENSG00000178821.12",12.8617694786973,-0.354834349960741,0.182740230443283,-1.94174183265502,0.052168361733122,0.782945866306709
"ENSG00000187730.8",7.5567122872772,0.0120434893342879,0.137561863500049,0.0875496233320773,0.930234643107548,0.999963957854195
"ENSG00000067606.16",479.013795223603,-0.122847353327496,0.0636941916081185,-1.92870574578165,0.0537674025378881,0.79211885006154
"ENSG00000271806.1",33.9337068815416,-0.215810253342862,0.094808389129389,-2.27627803113854,0.0228293741409296,0.557593543042121
"ENSG00000182873.5",228.24634664303,-0.0471415510255889,0.0677253789609722,-0.696069209930224,0.486385487801311,0.999963957854195
"ENSG00000162585.16",1103.05103471715,-0.0160383477629251,0.04390799383045,-0.365271704848481,0.714908597598713,0.999963957854195
"ENSG00000157933.9",2007.52779223307,-0.0160367884840446,0.0512791025219786,-0.312735357978839,0.75448173023879,0.999963957854195
"ENSG00000116151.13",44.8151908834613,-0.123191906647904,0.0510597325216569,-2.41270176250242,0.0158347705850228,0.452725434022251
"ENSG00000269896.2",26.0329207066206,0.0324603457684209,0.0687398368443829,0.472220291152371,0.636769557796803,0.999963957854195
"ENSG00000157916.19",3134.5569087701,-0.0126530378620923,0.0502285267987997,-0.251909396283441,0.801111096572788,0.999963957854195
"ENSG00000157911.9",135.634718147102,-0.0668884371261555,0.0360596794659058,-1.85493709641535,0.0636052097904683,0.834240433322527
"ENSG00000149527.17",867.892282272126,0.0445614915345848,0.104746892088332,0.42542065588931,0.67053005085595,0.999963957854195
"ENSG00000157881.13",1174.26662357353,0.00336032487359565,0.0330942976873269,0.101537881400107,0.919123487925782,0.999963957854195
"ENSG00000272449.1",234.317660679137,0.0285769189224033,0.0543652287350039,0.525646991419787,0.59913350056705,0.999963957854195
"ENSG00000238164.6",484.797731390923,0.0383475928111042,0.0601857058855721,0.637154491201158,0.524024217456195,0.999963957854195
"ENSG00000157873.17",6142.54048789658,-0.00106300887315524,0.0344750121731022,-0.0308341841278481,0.975401778381721,0.999963957854195
"ENSG00000225931.3",14.1695209991976,-0.0168754882425117,0.0735705658908184,-0.229378257978273,0.818574933326662,0.999963957854195
"ENSG00000228037.1",22.8383724404979,-0.0309297335894438,0.0644800563401026,-0.479679072026607,0.631455611273762,0.999963957854195
"ENSG00000157870.14",430.079013583106,-0.00333268361010007,0.0437650436628223,-0.0761494409962427,0.939300206070151,0.999963957854195
"ENSG00000142606.15",12.6796077053273,-0.00259527870654946,0.0795479747506259,-0.032625327227819,0.973973372371362,0.999963957854195
"ENSG00000215912.12",44.3635672914819,-0.08853912472677,0.0636977976373141,-1.38998722107943,0.16453275785728,0.999963957854195
"ENSG00000177133.10",7.13141726372139,0.0025618530406826,0.108611737212864,0.0235872577533836,0.981181836164692,0.999963957854195
"ENSG00000142611.16",9.27397150449138,0.164642363883934,0.1322823916449,1.24462796474002,0.213268536057278,0.999963957854195
"ENSG00000130762.14",8.31691908856813,-0.427760031106558,0.127277758910897,-3.36083880457086,0.000777061617835211,0.0594007255038305
"ENSG00000162591.15",1328.21476959261,0.0591964292928998,0.0599872746303925,0.986816448282316,0.323732629735618,0.999963957854195
"ENSG00000238260.1",37.7630798105013,-0.0574120467739593,0.0828236565185051,-0.69318416002476,0.488193987399454,0.999963957854195
"ENSG00000158109.14",3029.02482756937,-0.0488053111622489,0.0440017145171479,-1.10916839713664,0.267357543136877,0.999963957854195
"ENSG00000116213.15",917.719943878059,-0.0638472525960065,0.0410913106570835,-1.55378963520601,0.120234603689296,0.964380713932407
"ENSG00000078900.14",24.2229836507193,-0.0896311730469354,0.098275992355189,-0.912035288567634,0.361750141389281,0.999963957854195
"ENSG00000227372.11",380.004480082482,-0.0389508874897256,0.0349980090722663,-1.11294580812575,0.265731704616007,0.999963957854195
"ENSG00000235169.7",1051.3526079262,-0.00117133227684918,0.127772528216099,-0.00916732487963398,0.992685635464497,0.999963957854195
"ENSG00000130764.9",777.837104155935,-0.0149900736225216,0.0254333488200794,-0.589386546324059,0.555601999457061,0.999963957854195
"ENSG00000272153.1",14.3420581307307,-0.00958413871556139,0.0613329492954205,-0.156264109677781,0.875824845091699,0.999963957854195
"ENSG00000116198.12",544.654217958996,-0.00367476852394271,0.0279744209087903,-0.131361737064162,0.895489155719835,0.999963957854195
"ENSG00000169598.15",201.525666007329,0.00128537837297139,0.0370238811505782,0.0347175480534762,0.97230496803885,0.999963957854195
"ENSG00000198912.10",534.069191842884,0.00334166537138515,0.0326494000799324,0.102349977739379,0.918478887058189,0.999963957854195
"ENSG00000236423.5",31.1563296308044,-0.157985674869212,0.11060338289193,-1.42839821656793,0.153177272214998,0.999963957854195
"ENSG00000196581.10",5.53664973444521,-0.0844448844498072,0.14531238506129,-0.581126546193499,0.561155168531194,0.999963957854195
"ENSG00000131697.17",298.523928653443,0.0238884375940067,0.030287815548646,0.788714443788094,0.4302789240341,0.999963957854195
"ENSG00000069424.14",12514.1399573777,-0.0573517889863474,0.0334472618405609,-1.71469309684412,0.0864015098738612,0.907405332937743
"ENSG00000116254.17",17.2048178448842,-0.0586080566833076,0.101174035705725,-0.579279617290104,0.562400516460913,0.999963957854195
"ENSG00000116251.9",4401.61724710944,-0.00849039799363235,0.0511297700580735,-0.166055861076412,0.86811298956949,0.999963957854195
"ENSG00000158286.12",44.6782467987941,0.0152426770431716,0.106216225602425,0.143506107063397,0.885890488432672,0.999963957854195
"ENSG00000116237.15",576.663384097181,-0.0502602529266593,0.0336334686988589,-1.49435234815268,0.135083549457663,0.990467707926617
"ENSG00000158292.6",142.405288707712,-1.58450976867614e-05,0.0932218672687169,-0.000169971897699572,0.999864382047708,0.999963957854195
"ENSG00000097021.19",293.261132396139,-0.0372299958375428,0.0749363626619941,-0.496821496467228,0.61931493482895,0.999963957854195
"ENSG00000187017.15",453.478223638714,0.00339237615492021,0.122316623755935,0.0277343835265533,0.977874000155673,0.999963957854195
"ENSG00000215788.9",691.981976824914,0.0053112946471738,0.0790985639786417,0.0671478011738362,0.946464039903389,0.999963957854195
"ENSG00000171680.21",72.1067781584239,0.0174018437012102,0.0818844589229651,0.212517050611294,0.831703677107069,0.999963957854195
"ENSG00000162408.10",335.436586881465,-0.0150261277807725,0.0377077054452414,-0.39848958199255,0.690269336189977,0.999963957854195
"ENSG00000204859.12",2170.68905496852,0.00387594921544016,0.0363037566557574,0.106764411523386,0.914975881543892,0.999963957854195
"ENSG00000162413.16",5225.04859228994,0.0152656861447108,0.062775300762758,0.243179816890138,0.807866101425531,0.999963957854195
"ENSG00000116273.5",640.937982627445,0.057767330468005,0.0575213978406975,1.00427549810227,0.31524584029926,0.999963957854195
"ENSG00000041988.15",416.553758019527,0.00888311158819323,0.0352653637727511,0.251893377463387,0.801123478597209,0.999963957854195
"ENSG00000007923.15",337.755612712349,-0.0350642661667803,0.0364662645337625,-0.961553551346501,0.336273913203321,0.999963957854195
"ENSG00000171735.18",329.634651636979,-0.0171899819422572,0.0318221348128606,-0.540189463822838,0.589066378042475,0.999963957854195
"ENSG00000049245.12",4609.25530466555,0.0057093077645601,0.0405702951429667,0.140726305895506,0.888086162796543,0.999963957854195
"ENSG00000269925.1",23.4739079441402,0.0910422368888424,0.0670203032644863,1.3584277070421,0.174328007477253,0.999963957854195
"ENSG00000049246.14",59.8618726383657,-0.0312800780022716,0.072447047890597,-0.431764701434183,0.665912436955768,0.999963957854195
"ENSG00000049247.13",33.6201232688587,0.596242793037561,0.165194508072456,3.60933786476754,0.000306979571769804,0.0301381708990473
"ENSG00000049249.8",296.910424703535,0.0439393486025203,0.0721476983359107,0.609019409017654,0.542511574032071,0.999963957854195
