"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",110.298252598918,0.00109333831826216,0.00496583652286713,0.220172032089147,0.825737177355264,0.978701913786114
"ENSG00000238009.6",14.5475443106928,-0.014315955524795,0.0138395578585656,-1.0344228963886,0.3009385050499,0.842716396607728
"ENSG00000233750.3",112.804263696997,0.00948411262639304,0.0103755025325607,0.914087061964446,0.360671100313318,0.872630334110628
"ENSG00000268903.1",3360.68162425647,-0.00555698748823288,0.00741782820730413,-0.749139415598904,0.45377318034715,0.897895127996648
"ENSG00000269981.1",1841.33673904357,-0.00230497193374324,0.00713933252295402,-0.322855382675119,0.746804767697105,0.963135533422073
"ENSG00000239906.1",77.8390262643491,-0.00697072225635069,0.00842377280334871,-0.827505966635236,0.407950341626193,0.883480692267453
"ENSG00000241860.6",61.4509305212421,-0.00751742274521261,0.0078396619640196,-0.95889628656364,0.337610995692668,0.86111153540249
"ENSG00000279928.2",7.08832775684807,0.00505634318747475,0.0135553133874063,0.373015587538714,0.709136842707839,0.955534216950975
"ENSG00000279457.4",211.056047280483,0.00784750507155281,0.00460694027470475,1.70340933539794,0.0884914918874859,0.652170035586944
"ENSG00000228463.9",132.93448213018,-0.00510687684416513,0.00999407820026973,-0.510990282628297,0.60935786114823,0.932693420564518
"ENSG00000237094.11",39.7552466016656,-0.00841871329009306,0.00719416909773996,-1.17021342919751,0.241915089875736,0.813870531946244
"ENSG00000250575.1",26.0270615574538,0.0137582888246554,0.0128284353523114,1.07248377894943,0.283502795905046,0.835367972821821
"ENSG00000225972.1",423.702231040114,0.0433442927804135,0.0144914559635755,2.99102401369194,0.00278043627448426,0.123200393153475
"ENSG00000225630.1",2051.39948592772,-0.00629214639895802,0.00800270732177403,-0.786252220150316,0.431719738293633,0.891721312251786
"ENSG00000237973.1",941.357703930857,-0.00125404468699848,0.00910138045869845,-0.137786206464972,0.890409386021139,0.98818694005776
"ENSG00000229344.1",145.565830849362,0.041550905513372,0.010606465395456,3.91750729052234,8.94693407921047e-05,0.0101236833750524
"ENSG00000240409.1",18.8091082438931,0.0001224304751855,0.0102648851298516,0.0119271159527598,0.990483763950685,0.997689281220248
"ENSG00000248527.1",9850.51423230721,-0.00909428166634059,0.00692837755747074,-1.31261346410523,0.189313230342331,0.781191215475019
"ENSG00000198744.5",132.819567099845,-0.00789711822327752,0.0110379846449805,-0.715449285107377,0.474331467724295,0.90147438437968
"ENSG00000228327.3",420.347618636272,-0.0118287152784685,0.00643032793323017,-1.83951975720258,0.0658387746621223,0.603927470964269
"ENSG00000237491.8",17.9225810690929,-0.00363745420473898,0.00634572603949137,-0.573213243386494,0.566500318525114,0.923004787497587
"ENSG00000230092.7",8.41083073562905,-0.00479368253622421,0.00735284216082185,-0.651949604163461,0.51443368350012,0.910083298823055
"ENSG00000228794.8",239.393785088193,0.00428652195274691,0.00611495834229765,0.700989559176013,0.483309531044838,0.903654128665943
"ENSG00000225880.5",52.4335079342104,-0.00109104679857518,0.00677877885995005,-0.160950345352204,0.872132509309281,0.987176993366326
"ENSG00000187634.11",6.37189434497822,-0.0104127177001737,0.00999143325078444,-1.04216456626542,0.297335388004767,0.841581847224347
"ENSG00000188976.10",1174.01444150787,-0.00235648841254469,0.00409991920076815,-0.574764598312861,0.565450512263269,0.922969875082913
"ENSG00000187961.13",335.351807142473,-0.00855321404045119,0.00557152803450061,-1.53516485737612,0.124743338228534,0.707550149544344
"ENSG00000187583.10",40.6743267120876,-0.00433297772768055,0.00591776145066384,-0.732198782226086,0.464047247520258,0.898953729280888
"ENSG00000187642.9",43.3887234949459,-0.0218748619518072,0.0135645566677391,-1.61264849914577,0.1068208953421,0.689129280424458
"ENSG00000272512.1",14.2393992303016,0.00191876711230145,0.0150614659672115,0.127395773856182,0.898627160962369,0.988674746785994
"ENSG00000188290.10",107.777023369783,-0.00696343122517674,0.0142416038306739,-0.488949932041977,0.62487714396082,0.937375223546661
"ENSG00000187608.8",1521.04794649188,0.00467977926083047,0.0112591938570179,0.415640703966879,0.677672936943218,0.95025408157345
"ENSG00000188157.14",169.27039385,-0.00211387743696159,0.00754016886087201,-0.280348819232826,0.779209899457402,0.969917739652089
"ENSG00000217801.9",22.1325882587209,0.000706980557464335,0.00731533787166235,0.0966435959442129,0.923009433957065,0.990528894775057
"ENSG00000131591.17",401.117511101889,-0.00589555074320497,0.00569640455508431,-1.03495997978987,0.300687601436695,0.842716396607728
"ENSG00000223823.1",10.6199099800524,0.000996246665416062,0.0131947507826565,0.0755032574564086,0.939814305861527,0.992700392490489
"ENSG00000186891.13",415.398392932182,0.00559945654071485,0.0109222100278904,0.512666990143602,0.60818428415679,0.932397612624982
"ENSG00000186827.10",300.698497318734,0.00512728481861557,0.0106493610502156,0.481464079810849,0.630186703129699,0.937896872138718
"ENSG00000078808.16",3778.56956799156,0.00190138383908382,0.00236781984054366,0.803010350081051,0.421968752328724,0.887577366978674
"ENSG00000176022.4",361.101888691753,0.00126531567912966,0.00610321924644809,0.207319388020682,0.835760433614881,0.980318040620501
"ENSG00000184163.3",29.0662358713142,-0.000945909501724142,0.00676825467051106,-0.139756783361805,0.88885215997063,0.987924513091976
"ENSG00000260179.1",17.8307707179554,-0.010362361127751,0.00818671067408965,-1.26575392001419,0.205601197277095,0.791571112168104
"ENSG00000160087.20",1673.13366697519,0.0026159015556906,0.00464424087645739,0.56325708017238,0.573259839522196,0.92467919244452
"ENSG00000230415.1",9.75608869160485,-0.00422887872676752,0.00834576203879703,-0.506709717711659,0.612358511085579,0.933902397989768
"ENSG00000162572.20",184.893630173966,0.000349023015700085,0.00732165194485329,0.047669981901479,0.961979257866715,0.994198348371977
"ENSG00000131584.18",2017.27363670241,0.00189959273163261,0.00416070482470595,0.456555514429424,0.647990560200252,0.942586903976734
"ENSG00000169972.11",274.597906523715,0.00662222898685272,0.00396033208093474,1.67213982350937,0.0944967533824325,0.666064471210589
"ENSG00000127054.20",3029.9011847339,-0.000422893541870225,0.00325089512843987,-0.13008526118564,0.896498970900794,0.988674746785994
"ENSG00000240731.1",33.7807741866173,-0.00346343543844526,0.00506598579207143,-0.683664656909568,0.494186946108251,0.904582891442738
"ENSG00000224051.6",1024.19640410407,0.000369694197819939,0.00581797061544946,0.0635434969090814,0.949333723681378,0.99329349472462
"ENSG00000169962.4",93.5900040539984,0.00110100126518127,0.00528261963014927,0.208419561177104,0.834901384067011,0.980318040620501
"ENSG00000107404.19",968.450745089162,-0.00638655064821859,0.00379653888503736,-1.6822034072636,0.0925294036511604,0.663310981768826
"ENSG00000162576.16",90.2682617046393,-0.000874671949655971,0.00722135108133914,-0.121123033599105,0.903593585316126,0.989204647740282
"ENSG00000175756.13",3113.74088300111,0.00660442191738294,0.00517130228101283,1.27712934933856,0.20155658471755,0.790261416289807
"ENSG00000221978.11",3779.17474483553,-0.0001849795548301,0.00266344906973666,-0.0694511327180698,0.944630529117653,0.992706791451126
"ENSG00000224870.6",402.123430462001,0.00421987855620041,0.00433161228056664,0.974205049499119,0.32995473799342,0.857509606353003
"ENSG00000242485.5",919.595031547041,0.00280076774388073,0.00285102836355145,0.98237105589223,0.32591708029275,0.855724726442018
"ENSG00000272455.1",51.9422740765808,-0.000325842409480936,0.00799255608850341,-0.0407682355773057,0.967480662633317,0.994771100877855
"ENSG00000235098.8",7.9984955442736,0.0514724291783419,0.0123495703512083,4.16795303111948,3.07347243317815e-05,0.00442710646205486
"ENSG00000179403.11",25.7838798691156,0.0126361571319886,0.00950992789843579,1.32873322142296,0.18393600047281,0.777166783085742
"ENSG00000215915.9",21.3994192353807,0.00270299036595704,0.00820552709339603,0.329410936700515,0.741845102383285,0.961962402714186
"ENSG00000160072.19",652.587923910739,-0.00109471688267148,0.00614376264486951,-0.178183459542606,0.858578899229816,0.985164682092046
"ENSG00000197785.13",427.296818553574,0.000592680557757576,0.00508230374728727,0.116616516294195,0.907163948919945,0.98981207736186
"ENSG00000205090.8",24.2774535211619,0.00784458713868621,0.0098113310918813,0.799543615970463,0.423975266630875,0.88767863112016
"ENSG00000160075.11",5013.83839580559,0.00365887679384452,0.00386591825592896,0.946444428366557,0.34392195383337,0.8655738545953
"ENSG00000215014.4",12.9996623233606,-0.00306108432743886,0.00763912395020199,-0.400711435943897,0.688632590145383,0.951271221065362
"ENSG00000228594.3",122.914432996035,0.00192366461761185,0.0053874754286019,0.357062346381978,0.721045132136516,0.957269907886099
"ENSG00000272106.1",130.162328167047,-0.00130645624382572,0.00371387767505,-0.351776864543105,0.725005610383371,0.958893622620666
"ENSG00000197530.12",1983.89339409724,-0.000719184201543457,0.0053218813733806,-0.135137210149164,0.892503390562097,0.988258804491772
"ENSG00000189409.13",30.0495701213626,-0.00551628029881976,0.0129219544824011,-0.426892101062002,0.669457919088388,0.948394182855378
"ENSG00000248333.8",1694.15843892158,-0.000255387022060623,0.00325739623266026,-0.0784021972825987,0.937508125734507,0.992700392490489
"ENSG00000189339.11",2598.13958936929,-0.00299627996212642,0.00393272383831985,-0.761884150860311,0.446129150118469,0.897019805501236
"ENSG00000269737.2",75.274745317943,-0.0260863108566266,0.00764315110770425,-3.41303089380658,0.000642446587691587,0.044216220818856
"ENSG00000215914.4",26.9154705437751,0.00176958147131825,0.0161855920728948,0.109330660463245,0.912940228817811,0.990093866701656
"ENSG00000008128.22",1296.77030317734,0.000508387586795186,0.00371188737504338,0.136962018355755,0.89106081709047,0.98818694005776
"ENSG00000227775.3",256.975992831702,-0.00705366265823393,0.00661032025749196,-1.06706821810025,0.285941032152873,0.835758196571219
"ENSG00000215790.6",152.464193642349,-0.000441774516073413,0.00434846415714225,-0.101593229266432,0.919079553905219,0.990093866701656
"ENSG00000008130.15",15987.6184157632,0.00651167203524925,0.00591431732631324,1.10100146407064,0.270896019960994,0.828140081552462
"ENSG00000078369.17",15262.7656014754,-0.00126335667271073,0.00267216514812843,-0.472783904690763,0.636367358261552,0.938640055609087
"ENSG00000231050.1",7.94205995528193,-0.0039682292613797,0.00898312581034067,-0.44174258995814,0.65867548646978,0.945334220092233
"ENSG00000169885.9",12.1310167579459,-0.0195977032484526,0.0126049814351597,-1.55475859677094,0.120003573212648,0.70633493459877
"ENSG00000178821.12",12.8617694786973,-0.00284809266762416,0.0183275964654536,-0.155399136651259,0.876506664750377,0.987176993366326
"ENSG00000187730.8",7.5567122872772,0.00867438590734101,0.0137689649310418,0.629995497176756,0.528697530279479,0.91250897418454
"ENSG00000067606.16",479.013795223603,0.0152473621248265,0.00636823636483577,2.39428332293375,0.0166528795653378,0.347960568671235
"ENSG00000271806.1",33.9337068815416,0.0159076702238619,0.00950256122795369,1.67404027632743,0.0941226840269826,0.666064471210589
"ENSG00000182873.5",228.24634664303,0.0109464981482047,0.00677046917952506,1.61680052858206,0.105921345296872,0.686658721128067
"ENSG00000162585.16",1103.05103471715,0.00201310451423378,0.00439570192465242,0.457971115589908,0.646973193115098,0.942055844670962
"ENSG00000157933.9",2007.52779223307,0.00240351388410675,0.00513342689908104,0.468208456330996,0.639635525454402,0.940367048653069
"ENSG00000116151.13",44.8151908834613,0.00737413095859092,0.00512152724009694,1.43983046714232,0.149915369147892,0.742092193102814
"ENSG00000269896.2",26.0329207066206,0.00579589412475262,0.00687973764203071,0.842458597453409,0.399531305228786,0.880529127991447
"ENSG00000157916.19",3134.5569087701,0.00216261033797241,0.00502826716121343,0.430090579644247,0.667129752377115,0.948008391662342
"ENSG00000157911.9",135.634718147102,6.85923596642022e-06,0.00361842708343288,0.00189564023490359,0.998487498829584,0.999385688483703
"ENSG00000149527.17",867.892282272126,-0.0185325163588387,0.0104690188466983,-1.77022475842457,0.0766897064820906,0.624258802996932
"ENSG00000157881.13",1174.26662357353,-0.00233431452551498,0.00331211792910421,-0.704780015531125,0.480947147101925,0.903142753060522
"ENSG00000272449.1",234.317660679137,0.00950255320298451,0.00543280810183397,1.74910525548964,0.0802728269588657,0.635524559381463
"ENSG00000238164.6",484.797731390923,-0.000782644325379698,0.00602719065055079,-0.129852259660672,0.896683315661563,0.988674746785994
"ENSG00000157873.17",6142.54048789658,-0.0027323271553715,0.0034499243871285,-0.791996243617884,0.428362866524106,0.890056177066582
"ENSG00000225931.3",14.1695209991976,-0.00500582261294057,0.00735664241149302,-0.680449358952142,0.496219976668483,0.905926689719443
"ENSG00000228037.1",22.8383724404979,-0.00130429816048086,0.00645321779067799,-0.202115937008199,0.83982608904536,0.981324040676568
"ENSG00000157870.14",430.079013583106,-0.000420712790146711,0.00438159938737398,-0.0960180867650833,0.923506207771305,0.990693741976556
"ENSG00000142606.15",12.6796077053273,0.00646831881303207,0.00795293671570987,0.813324567295354,0.416031995209721,0.885709527711511
"ENSG00000215912.12",44.3635672914819,-0.000809529777336644,0.00638269838575274,-0.126831902184764,0.899073445338322,0.988674746785994
"ENSG00000177133.10",7.13141726372139,-0.0219862008458383,0.0108283998630546,-2.0304201104406,0.0423138541873307,0.515487756486533
"ENSG00000142611.16",9.27397150449138,0.0205399507022067,0.0132430004335325,1.55100430641063,0.120900651949316,0.706662170106692
"ENSG00000130762.14",8.31691908856813,0.0757115405961467,0.0125872240046472,6.01495139581169,1.79940681195473e-09,8.58059991186413e-07
"ENSG00000162591.15",1328.21476959261,0.00960504419228594,0.00599890847970771,1.60113197672153,0.109347691119102,0.692116027388251
"ENSG00000238260.1",37.7630798105013,0.00396665163706636,0.0082900042671599,0.478486079045808,0.632304280140642,0.937971037322605
"ENSG00000158109.14",3029.02482756937,0.00750604225802325,0.00440013773374002,1.70586529609456,0.0880331624490954,0.65144113860273
"ENSG00000116213.15",917.719943878059,-0.000912776350867855,0.00412075897737563,-0.221506852470457,0.824697801614082,0.978701913786114
"ENSG00000078900.14",24.2229836507193,0.0157479483511651,0.0098273859215773,1.60245547257775,0.109054926457309,0.690968702020561
"ENSG00000227372.11",380.004480082482,-0.00672064161707148,0.00349694320102201,-1.92186181780342,0.0546231473553594,0.567423019649076
"ENSG00000235169.7",1051.3526079262,0.00455971908469368,0.0127914318216799,0.356466668333837,0.721491109640399,0.957269907886099
"ENSG00000130764.9",777.837104155935,-0.00188935715095061,0.00254549909182807,-0.742234462788103,0.457945291638393,0.897895127996648
"ENSG00000272153.1",14.3420581307307,0.000355399720088903,0.00613722324440121,0.0579088792986506,0.95382121033579,0.993547746060475
"ENSG00000116198.12",544.654217958996,-0.00443450983543873,0.00279540573991759,-1.58635641764457,0.112658480931429,0.695076677716292
"ENSG00000169598.15",201.525666007329,-0.00567973322043473,0.0036993451460838,-1.53533476768109,0.124701618115665,0.707550149544344
"ENSG00000198912.10",534.069191842884,-0.00250887534109342,0.00326727030633789,-0.767881168639972,0.442557786128325,0.895514213302201
"ENSG00000236423.5",31.1563296308044,0.000275883411131229,0.0110836775794685,0.0248909632342859,0.980141935296951,0.995871282191427
"ENSG00000196581.10",5.53664973444521,-0.00352413027728188,0.0145290828841071,-0.242556966973931,0.80834862109662,0.975453767748575
"ENSG00000131697.17",298.523928653443,-0.00800994497958676,0.003018297782446,-2.65379546914538,0.00795920542162238,0.23442200909449
"ENSG00000069424.14",12514.1399573777,-0.00730354809847624,0.00334383609314129,-2.1841824464593,0.028948844261412,0.445661453377562
"ENSG00000116254.17",17.2048178448842,-0.0126117070612529,0.0101111891436657,-1.24730206131627,0.212286761920234,0.798437421171538
"ENSG00000116251.9",4401.61724710944,0.00377057784134857,0.00511711874325815,0.736855646806387,0.461210138730991,0.898901971438721
"ENSG00000158286.12",44.6782467987941,-0.0234625843550044,0.0106029736150443,-2.21283058949745,0.0269093274990192,0.432883543092656
"ENSG00000116237.15",576.663384097181,-0.005383683097152,0.00336626296463918,-1.59930556635199,0.109752723322567,0.693225068233112
"ENSG00000158292.6",142.405288707712,-0.0101663534968441,0.00932663925262175,-1.09003395772881,0.275698185909297,0.832671389847901
"ENSG00000097021.19",293.261132396139,0.00500316165688437,0.00750152012732121,0.666953040446083,0.504802129495173,0.908670024512318
"ENSG00000187017.15",453.478223638714,0.00794569922444225,0.0122432476524413,0.648986237149082,0.516347272057441,0.910815850340535
"ENSG00000215788.9",691.981976824914,-0.00550398001368621,0.007916786492886,-0.695229057728419,0.486911764881008,0.903724637704074
"ENSG00000171680.21",72.1067781584239,-0.00135277730037612,0.00819752085397674,-0.165022733637801,0.868926088512784,0.987167291396806
"ENSG00000162408.10",335.436586881465,-0.00514662819835472,0.00377003177868287,-1.36514186099322,0.172208467270678,0.761476065786056
"ENSG00000204859.12",2170.68905496852,-0.00166494008548532,0.00363406572167265,-0.458148039413827,0.646846087465828,0.942055844670962
"ENSG00000162413.16",5225.04859228994,0.00784194016002467,0.00627865977262195,1.24898313398337,0.211671242743201,0.797809033627851
"ENSG00000116273.5",640.937982627445,-0.00540988197950741,0.00575943324461277,-0.939308044687848,0.347572609454195,0.867512534896536
