"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",110.298252598918,0.00426468500089223,0.00905279894336896,0.471090215034108,0.637576312400854,0.999839081579201
"ENSG00000238009.6",14.5475443106928,-0.0074177045736231,0.0252550218036026,-0.293712063735576,0.768977935178409,0.999839081579201
"ENSG00000233750.3",112.804263696997,0.00605779592928816,0.0189170717630097,0.320229050520045,0.748794702639829,0.999839081579201
"ENSG00000268903.1",3360.68162425647,0.000718046374614202,0.0135168910344629,0.0531221545533998,0.957634579592016,0.999839081579201
"ENSG00000269981.1",1841.33673904357,-0.00482264047439315,0.0130045759951112,-0.370841808007129,0.710755359827366,0.999839081579201
"ENSG00000239906.1",77.8390262643491,0.00445382580569675,0.0153629091910013,0.28990770890617,0.771886843923274,0.999839081579201
"ENSG00000241860.6",61.4509305212421,-0.0103763149952595,0.0142913159044886,-0.726057352913214,0.4678036118048,0.999839081579201
"ENSG00000279928.2",7.08832775684807,-0.00183312046574356,0.0247127177665427,-0.0741772104169508,0.940869379337558,0.999839081579201
"ENSG00000279457.4",211.056047280483,-0.00581574704997589,0.00840802636232012,-0.691689916201819,0.489132080901944,0.999839081579201
"ENSG00000228463.9",132.93448213018,-0.0144202047222901,0.0182055504297879,-0.79207738199971,0.428315557379663,0.999839081579201
"ENSG00000237094.11",39.7552466016656,-0.0139438642924735,0.0131182653916712,-1.06293506619606,0.287811399367116,0.999839081579201
"ENSG00000250575.1",26.0270615574538,-0.0202008045704208,0.0233851618187604,-0.863830010114151,0.387681279502174,0.999839081579201
"ENSG00000225972.1",423.702231040114,-0.0359156048359604,0.0264782557059413,-1.35641883796377,0.174965942870545,0.999839081579201
"ENSG00000225630.1",2051.39948592772,0.0243159673231255,0.0145591851377554,1.6701461718533,0.0948904468967351,0.999839081579201
"ENSG00000237973.1",941.357703930857,0.0408509094330795,0.0165217193137253,2.47255801029999,0.0134149939687645,0.745374287233358
"ENSG00000229344.1",145.565830849362,-0.0169327854481801,0.0194650965337291,-0.86990503329069,0.384352304600191,0.999839081579201
"ENSG00000240409.1",18.8091082438931,0.0156808529010029,0.0187186758734594,0.837711652630103,0.402192667379442,0.999839081579201
"ENSG00000248527.1",9850.51423230721,-0.0101219814694337,0.0126297994350905,-0.801436437803666,0.422879027662933,0.999839081579201
"ENSG00000198744.5",132.819567099845,0.0458321969821904,0.0200571037022998,2.2850855069835,0.0223078144494778,0.889158515163319
"ENSG00000228327.3",420.347618636272,-0.00857770335235213,0.011737420680842,-0.730799686370005,0.4649015151551,0.999839081579201
"ENSG00000237491.8",17.9225810690929,0.00117419086309087,0.01158989704568,0.101311587019536,0.919303118410365,0.999839081579201
"ENSG00000230092.7",8.41083073562905,-0.00250908245593304,0.0134081794866306,-0.187130733030153,0.851558132286355,0.999839081579201
"ENSG00000228794.8",239.393785088193,-0.00230782416780683,0.0111433302626021,-0.207103631806739,0.835928925817205,0.999839081579201
"ENSG00000225880.5",52.4335079342104,-0.0216466572865529,0.0123206350395122,-1.75694330828988,0.078927472759316,0.999839081579201
"ENSG00000187634.11",6.37189434497822,0.00320645808208815,0.0182186223839446,0.175998932000143,0.860294781491093,0.999839081579201
"ENSG00000188976.10",1174.01444150787,0.00169324567642518,0.00747034445051879,0.226662329647676,0.820686321324906,0.999839081579201
"ENSG00000187961.13",335.351807142473,-0.00860656892333094,0.0101607104598442,-0.847044009111835,0.396970591807996,0.999839081579201
"ENSG00000187583.10",40.6743267120876,-0.00841708239911446,0.01078808317789,-0.780220383947829,0.435261166112634,0.999839081579201
"ENSG00000187642.9",43.3887234949459,0.0719175090745771,0.0246611286477069,2.91622942736906,0.00354289870575188,0.38021304744405
"ENSG00000272512.1",14.2393992303016,-0.000108668981578293,0.0274120371728047,-0.00396427966638329,0.996836970744262,0.999839081579201
"ENSG00000188290.10",107.777023369783,0.00563837214142295,0.0259422747703796,0.217343012181058,0.827941039259698,0.999839081579201
"ENSG00000187608.8",1521.04794649188,-0.0535343218388541,0.0204027043031902,-2.62388363048929,0.00869334816456871,0.623097316072865
"ENSG00000188157.14",169.27039385,-0.0102894080053163,0.0137317973970393,-0.749312541381859,0.453668850523434,0.999839081579201
"ENSG00000217801.9",22.1325882587209,0.000332683361597041,0.0133304426204039,0.0249566628108677,0.980089530898396,0.999839081579201
"ENSG00000131591.17",401.117511101889,-0.00580496730292312,0.0103826339625204,-0.559103530364077,0.576091065516843,0.999839081579201
"ENSG00000223823.1",10.6199099800524,-0.000906499203889469,0.0240943500894886,-0.0376228950157463,0.96998835325997,0.999839081579201
"ENSG00000186891.13",415.398392932182,-0.00299809624063408,0.0198973650168427,-0.150678054008471,0.880229685921128,0.999839081579201
"ENSG00000186827.10",300.698497318734,-0.0135446664217708,0.0193949877340302,-0.698359112545633,0.484952639858108,0.999839081579201
